job_id,title,employer_name,city,state,country,is_remote,employment_type,min_salary,max_salary,salary_currency,salary_period,description,apply_link,posted_at_datetime,job_publisher,required_experience,required_skills,required_education,benefits,google_link,expiration_datetime
_3-KULInfeZ4640bAAAAAA==,Senior Python Developer - Barcelona (ES),InnoIT Consulting,,,ES,False,A tiempo completo,,,,,"JOB OPPORTUNITY - BARCELONA (SPAIN) At InnoIT, we’re looking for experienced Senior Python developers to lead the design, development, and delivery of backend solutions. Requirements : • Bachelor’s degree or higher in Computer Science, Engineering, or related fiel • 5+ years of proven experience as a Python Developer. • Strong expertise with Python frameworks such as FastAPI and Django . • Solid experience writing and maintaining automated tests. • Good understanding of cloud environments (AWS, ...",https://es.talent.com/view?id=63522c756c62&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D_3-KULInfeZ4640bAAAAAA%3D%3D&vssid=jobs-detail-viewer,
t04HDFZm7iAA2DA4AAAAAA==,Work from home python developer,Talan Group,Madrid,Madrid,ES,False,A tiempo completo,,,,,"For the 4th consecutive year , Talan Spain has been recognized as a Great Place to Work ! This year, we’re also celebrating our 2nd certification in Poland , a significant milestone since opening our office there. Talan is an international advisory group specializing in innovation and transformation through technology, with 5,000 employees and an annual turnover of 600M€. We offer our customers a continuum of services to support them at each key stage of their organization's transformation, with...",https://es.jooble.org/rjdp/4138347979307185509?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3Dt04HDFZm7iAA2DA4AAAAAA%3D%3D&vssid=jobs-detail-viewer,
dIrFrYwIcWhPVnQRAAAAAA==,Desarrollador De Python (Huelva),Amaris Consulting,Huelva,Huelva,ES,False,A tiempo completo,,,,,"Senior Python Developer (Remote – Spain) (Just Spanish Residents) We're looking for a Senior Python Developer to join a growing international engineering team. If you're passionate about building scalable solutions, enjoy collaborating across disciplines, and want to work with modern technologies in a flexible environment — we'd love to hear from you! What you'll do Design, develop, and maintain backend web services using Python (Django, Flask, or similar frameworks). Contribute occasionally to ...",https://www.jobijoba.es/oferta-empleo/69/be32662a02d7d07ba5b9472c907be72d?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobijoba,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DdIrFrYwIcWhPVnQRAAAAAA%3D%3D&vssid=jobs-detail-viewer,
ur0YOGkasMJLqK5hAAAAAA==,Senior Backend Developer Python & FastAPI 100% remote Spain,UST España and Latam,"O Chazo, Boiro",La Coruña,ES,False,A tiempo completo,,,,,"UST is looking for the very Top Talent. and we would be delighted if you were to join our family!More in details, UST is a multinational company based in North America, certified as a Top Employer and Great Place to Work company with over 35. 000 employees all over the world and presence in more than 35 countries. We are leaders on digital technology services, and we provide large-scale technologic solutions to big companies. What are we looking for?We are looking for a Senior Backend Developer ...",https://www.jobilize.com/job/es-o-chazo-senior-backend-developer-python-fastapi-100-remote-spain?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobilize,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3Dur0YOGkasMJLqK5hAAAAAA%3D%3D&vssid=jobs-detail-viewer,
8VxTIZUptipZpYKaAAAAAA==,Remote Senior Python Backend Developer,Dcycle,Madrid,Madrid,ES,False,A tiempo completo,,,,,"An innovative sustainability startup in Madrid is seeking a Senior Backend Engineer to design and implement scalable backend services. Ideal candidates will have over 5 years of experience with Python and a strong focus on environmental impact. The position involves collaboration across teams and using AWS for cloud-native architecture, offering competitive benefits including flexible remote work options. #J-18808-Ljbffr",https://es.jooble.org/rjdp/-8861961457097701231?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D8VxTIZUptipZpYKaAAAAAA%3D%3D&vssid=jobs-detail-viewer,
n3V-N1aQCs8ZEciLAAAAAA==,Back End developer (Python / Django),Oxigent Technologies,Madrid,Madrid,ES,False,A tiempo completo,,,,,Te interesaría seguir desarrollándote como Programador / a Backend en una empresa internacional referente por su Marketplace de productos tecnológicos? Desde Oxigent Technologies seleccionamos un / a BACKEND ENGINEER para participar en un proyecto crucial de extracción y migración de un monolito heredado de Python / Django y trasladarlo a un microservicio escalable en Python / FastAPI. Tu misión será participar en la transformación arquitectónica de uno de los principales productos de la compañí...,https://es.talent.com/view?id=8a951cfdcd71&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3Dn3V-N1aQCs8ZEciLAAAAAA%3D%3D&vssid=jobs-detail-viewer,
C7562Vq56KGJrjItAAAAAA==,Desarrollador De Python - Remote,Haut.AI,Lleida,Lérida,ES,False,A tiempo completo,,,,,"Senior Python Developer (Remote – Spain) (Just Spanish Residents) We’re looking for a Senior Python Developer to join a growing international engineering team. If you’re passionate about building scalable solutions, enjoy collaborating across disciplines, and want to work with modern technologies in a flexible environment — we’d love to hear from you!",https://www.jobijoba.es/oferta-empleo/69/dc24bdbc78951d71682ea59d55b3e369?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobijoba,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DC7562Vq56KGJrjItAAAAAA%3D%3D&vssid=jobs-detail-viewer,
-AZnl6iGcARorZ82AAAAAA==,Senior Software Engineer – Python / Microservicios / IA,Grupo TECDATA Engineering,,,ES,False,A tiempo completo,,,,,"En Grupo Tecdata estamos buscando un / a Ingeniero / a Senior de Software Python con experiencia en microservicios , FastAPI y un fuerte enfoque en calidad de software , para colaborar en proyectos de servicios de IA y GenAI en producción. La persona seleccionada será responsable de diseñar, implementar y mantener arquitecturas backend escalables, integradas con servicios en la nube, contenedorizadas y listas para producción. 🔹 Responsabilidades principales • Diseñar, desarrollar y mantener micr...",https://es.talent.com/view?id=8b1597286f13&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D-AZnl6iGcARorZ82AAAAAA%3D%3D&vssid=jobs-detail-viewer,
jKSLiTTAtsjNfNDoAAAAAA==,Senior Python Engineer - Fully Remote,Netguru,,,ES,False,A tiempo completo,,,,,"Senior Python Engineer with AI Knowledge Location: Remote/ based in European Union (Poland is client's preference) Contract: B2B Start date: ASAP, project at least till January 2026 Rate: up to 145 PLN/h (+ VAT) Project Information (Backend Focus) Technology Stack: Python backend with PostgreSQL (or other relational databases). The environment includes testing with Pytest and deployment within Google Cloud Platform (GCP). Integration: Planned integration with an external system for exchanging sa...",https://es.jooble.org/rjdp/2146933610756961614?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DjKSLiTTAtsjNfNDoAAAAAA%3D%3D&vssid=jobs-detail-viewer,
OK6FdeC7y1vAkx7YAAAAAA==,Backend Python - Fastapi (100% Remoto) - Sector Farmacéutico - Remote (Zaragoza),Aderen,Zaragoza,Zaragoza,ES,False,A tiempo completo,,,,,"Senior Python Developer (Remote – Spain) (Just Spanish Residents) We’re looking for a Senior Python Developer to join a growing international engineering team. If you’re passionate about building scalable solutions, enjoy collaborating across disciplines, and want to work with modern technologies in a adaptable environment — we’d love to hear from you!",https://www.jobijoba.es/oferta-empleo/69/56a63b4995c4eee9b3ba3481d318a245?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobijoba,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DOK6FdeC7y1vAkx7YAAAAAA%3D%3D&vssid=jobs-detail-viewer,
jwPgUFFd0el5JFAMAAAAAA==,"Desarrollador/a python AWS, hibrido",IRIUM - Spain,Madrid,Madrid,ES,False,A tiempo completo,,,,,"Actualmente nos encontramos en búsqueda de un/a Python Senior Developer para trabajar en un proyecto del sector bancario. ️ Para desarrollar este puesto es imprescindible: • Contar con, al menos, 5 años de experiencia en desarrollo de librerías y scaffolds con Python. • Experiencia con microservicios. • Conocer frameworks como Pip, Poetry, o FastAPI. • Experiencia con la creación y ejecución de contenedores. • Conocimientos de AWS (CloudWatch, XRay, AppRunner o Lambda) • Ser una persona con pens...",https://es.jooble.org/rjdp/5484465179137616633?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DjwPgUFFd0el5JFAMAAAAAA%3D%3D&vssid=jobs-detail-viewer,
nvE6GB_E71KETUk5AAAAAA==,Python Developer Contract,Capitole,Madrid,Madrid,ES,False,A tiempo completo,,,,,"We’re Hiring : Python Developer (AWS). Hybrid : 2 days per week in the office, the rest remote. Are you passionate about building scalable, efficient data processing solutions? We are seeking a skilled Python Developer to join our team and help design, develop, and maintain robust data pipelines using AWS Serverless technologies • . This is your opportunity to work with cutting-edge cloud solutions and make a real impact on how we process and analyze large volumes of data. Design, develop, test,...",https://es.talent.com/view?id=b2e50b10cb42&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DnvE6GB_E71KETUk5AAAAAA%3D%3D&vssid=jobs-detail-viewer,
T2l3zK04JqzAJ6dUAAAAAA==,Senior PRODUCT Python Developer (Remote – Spain),Matchtech,,,ES,False,A tiempo completo,,,,,"Senior PRODUCT Python Developer (Remote – Spain) (Just Spanish Residents allowed) Build scalable solutions that power global digital experiences. We’re looking for a Senior Product Python Developer to join a growing international engineering team. You’ll work in a collaborative, agile environment where innovation, autonomy, and technical excellence are part of the daily culture. If you’re passionate about designing elegant, scalable systems, love working with modern technologies, and want to con...",https://es.expertini.com/job/senior-product-python-developer-remote-spain-castilla-leon-matchtech-4186-13562873/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Spain Jobs Expertini,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DT2l3zK04JqzAJ6dUAAAAAA%3D%3D&vssid=jobs-detail-viewer,
3DyRiMzVVe6-8ipEAAAAAA==,Python Engineer - Observability & Automation | 100% TELETRABAJO | Ref: EGC,Abalia,Vitoria-Gasteiz,Álava,ES,False,A tiempo completo,,,,,"En Abalia, buscamos incorporar Expert Python Developer para unirse al equipo responsable del Producto Global de Observabilidad. La misión principal será diseñar, desarrollar y probar automatizaciones que optimicen y evolucionen la plataforma de observabilidad a escala global. Participarás en la creación de nuevas funcionalidades, mejora de automatismos existentes, integraciones con terceros y eficiencia de procesos dentro de un entorno altamente técnico y orientado a la fiabilidad. FUNCIONES: Di...",https://es.jooble.org/jdp/1359195517996468179?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D3DyRiMzVVe6-8ipEAAAAAA%3D%3D&vssid=jobs-detail-viewer,
Z0kS3pUrbhHTQLeoAAAAAA==,Développeur Python,Tsoft,Madrid,Madrid,ES,False,A tiempo completo,,,,,"• &##128640; ¡Únete a nuestro equipo de innovación! &##128640; Buscamos Dev Python (Django) para revolucionar la experiencia digital en el sector de telecomunicaciones. Requisitos : Experiencia demostrable en desarrollo con Python y Django. Dominio de Celery para tareas asíncronas y procesamiento en segundo plano. Conocimientos en RabbitMQ, Redis y SQL. Experiencia en diseño y mantenimiento de arquitecturas escalables. Capacidad para mentorizar a perfiles junior. Conocimiento de buenas prácticas...",https://es.talent.com/view?id=a482f5ea15ca&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DZ0kS3pUrbhHTQLeoAAAAAA%3D%3D&vssid=jobs-detail-viewer,
tp_8duE05f_ZyrbgAAAAAA==,Senior Tableau-SQL-Python Engineer (Remote - Spain),Virtusa,,Madrid,ES,False,A tiempo completo,,,,,A leading technology consultancy is seeking a Senior Developer to work remotely from Spain on a high-profile project in Corporate & Investment Banking. The role involves designing and maintaining ETLs using tools like Tableau and Python. Candidates should have a Bachelor's degree or substantial experience in software delivery. The position offers opportunities for career growth and continuous learning. #J-18808-Ljbffr,https://www.jobijoba.es/oferta-empleo/69/bd7dc7505fa65b4f15ca155c66011993?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobijoba,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3Dtp_8duE05f_ZyrbgAAAAAA%3D%3D&vssid=jobs-detail-viewer,
3Wvn6ipU3ceqSFkKAAAAAA==,Python Developer,Shakers,,,ES,False,A tiempo completo,,,,,"🚀 Buscamos Python Software Engineer (Microservicios + FastAPI + GenAI) Proyecto puntero, entorno moderno y oportunidad real de trabajar con tecnologías de última generación. 💼 ¿Qué harás? • Diseñar y desarrollar microservicios en Python + FastAPI . • Crear y mantener APIs (OpenAPI, REST/gRPC). • Contenerizar servicios con Docker y desplegarlos en Kubernetes . • Colaborar con equipos de IA para llevar modelos ML/GenAI a producción. • Integrar componentes de GenAI con LangChain / LangGraph . • Mon...",https://es.jooble.org/jdp/4639311745444689381?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D3Wvn6ipU3ceqSFkKAAAAAA%3D%3D&vssid=jobs-detail-viewer,
nPu7ll9RbzG4REsdAAAAAA==,Python Backend Engineer (Mathematical Focus),Klepsydra Technologies,"Cequeliños, Arbo",Pontevedra,ES,False,A tiempo completo,,,,,"We are seeking a highly motivated Python Backend Engineer (Mathematical Focus) to join our team and support the development of our Python-based mathematical backend. We are looking for top-tier software engineers with strong mathematical intuition and excellent engineering discipline. Please note that the selection process will be highly demanding, as we aim to build a team capable of delivering top-level technical excellence. Key Responsibilities • Backend Development : Refactor and optimize th...",https://es.talent.com/view?id=c0609b821500&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DnPu7ll9RbzG4REsdAAAAAA%3D%3D&vssid=jobs-detail-viewer,
iY_J6uMY5_KDlpkAAAAAAA==,Principal Software Engineer | Python | 100% Remote,UST España & Latam,,,ES,False,A tiempo completo,,,,,"🚀We are looking for the very Top Talent…and we would be delighted if you were to join our team! More in details, UST is a multinational company based in North America, certified as a Top Employer company with over 35.000 employees all over the world and presence in more than 30 countries. We are leaders on digital technology services, and we provide large-scale technologic solutions to big companies. 🔎 What are we looking for? We are seeking a Principal Python Software Engineer with a background...",https://es.jooble.org/jdp/6951504415718768038?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DiY_J6uMY5_KDlpkAAAAAAA%3D%3D&vssid=jobs-detail-viewer,
VWs4JNS6KRZcySF1AAAAAA==,Senior Backend Developer (Python & FastAPI) (100% remote Spain),UST España & Latam,Marzán,León,ES,False,A tiempo completo,,,,,"🚀 UST is looking for the very Top Talent…and we would be delighted if you were to join our family! More in details, UST is a multinational company based in North America, certified as a Top Employer and Great Place to Work company with over 35.000 employees all over the world and presence in more than 35 countries. We are leaders on digital technology services, and we provide large-scale technologic solutions to big companies. 🔎 What are we looking for? We are looking for a Senior Backend Develo...",https://es.talent.com/view?id=eb1896306980&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DVWs4JNS6KRZcySF1AAAAAA%3D%3D&vssid=jobs-detail-viewer,
e5wzB4SsOozYF-LFAAAAAA==,Contract Python Developer - €220 - €280 Al Día - Remote (Ibiza),Aderen,,,,False,A tiempo completo,,,,,"Senior Python Developer (Remote – Spain) (Just Spanish Residents) We’re looking for a Senior Python Developer to join a growing international engineering team. If you’re passionate about building scalable solutions, enjoy collaborating across disciplines, and want to work with modern technologies in a adaptable environment — we’d love to hear from you!",https://www.jobijoba.es/oferta-empleo/69/7f3ccc048e746d1fe9be950691539781?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobijoba,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3De5wzB4SsOozYF-LFAAAAAA%3D%3D&vssid=jobs-detail-viewer,
8rwMp5zlRYX6F4BpAAAAAA==,Python Developer / Airflow,Lufthansa Group,Valencia,Valencia,ES,False,A tiempo completo,,,,,"How about working with aircraft data on a state of the art, cloud native technology stack, powering predictive maintenance analytics? Tasks We’re looking for someone to join our team of data engineers, developing new data pipelines and scaling the existing ones for a growing number of customers and use cases. We’re using technologies like Python, Terraform, Kubernetes and Pub/Sub to run event-based data pipelines, processing millions of new data points every day on the Google Cloud Platform. We’...",https://es.jooble.org/rjdp/231266338399741633?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D8rwMp5zlRYX6F4BpAAAAAA%3D%3D&vssid=jobs-detail-viewer,
_QJVeJp9nyoeRw7rAAAAAA==,Senior Developer Automatización & Integraciones (Python Node-RED) | 100% Remoto,Decskill España,"Marzán, Bóveda",Lugo,ES,False,A tiempo completo,,,,,"Decskill nació en 2014 como una consultora de Talento IT, con la misión principal de aportar valor a través del conocimiento. Capacitamos a las empresas para enfrentar los desafíos del mundo digital disponiendo a nuestros clientes modelos de negocios que aseguren Capacitación Tecnológica, Flexibilidad y Agilidad. En números, somos 700 consultores con oficinas en Lisboa, Oporto y Madrid🗺 DECSKILL opera en 3 áreas principales : • DECSKILL TALENT, a través del cual disponemos a nuestro cliente una ...",https://es.talent.com/view?id=b8aa9d945066&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D_QJVeJp9nyoeRw7rAAAAAA%3D%3D&vssid=jobs-detail-viewer,
HehJETL4zpqz5qfhAAAAAA==,Python Developer Hybrid,GMV Spain,Madrid,Madrid,ES,False,A tiempo completo,,,,,"We are expanding our teams in the Aerospace sector to take on projects within the Avionics and Space Equipment division at our office in Madrid , contributing to the development of projects and products with a strong focus on R&D activities . we'll tell you what's not on the web. You will participate in advanced space projects with a focus on EGSE (Electrical Ground Support Equipment) and Verification and Validation (V&V) of space avionics subsystems composed of hardware and software . Your acti...",https://es.jooble.org/rjdp/6503663045838824291?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DHehJETL4zpqz5qfhAAAAAA%3D%3D&vssid=jobs-detail-viewer,
-UTTnCfongCJNfF7AAAAAA==,Python + AWS Developer (remoto),METRICA,Madrid,Madrid,ES,False,A tiempo completo,,,,,"Somos Métrica Consulting, una consultora de negocio, integración de sistemas, servicios y soluciones IT, comprometida con la Sociedad de la información y el desarrollo tecnológico, cuyos objetivos son un continuo crecimiento y convertirnos, para nuestros clientes, en un partner de negocio y tecnología cada día más sólido. Actualmente estamos en búsqueda de un / a Programador / a Python con experiencia en AWS y Langchain y Langgraph. ¿Experiencia laboral de, al menos 3 años como Programador / a P...",https://es.talent.com/view?id=7274b17dd513&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D-UTTnCfongCJNfF7AAAAAA%3D%3D&vssid=jobs-detail-viewer,
myPZeJ-5vHjYKe11AAAAAA==,Desarrollador De Python - Remote (Santander),Haut.AI,,,,False,A tiempo completo,,,,,"Senior Python Developer (Remote – Spain) (Just Spanish Residents) We’re looking for a Senior Python Developer to join a growing international engineering team. If you’re passionate about building scalable solutions, enjoy collaborating across disciplines, and want to work with modern technologies in a versátil environment — we’d love to hear from you!",https://www.jobijoba.es/oferta-empleo/69/f6b82de01164319e7ccd6a8a6ad8e98a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jobijoba,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DmyPZeJ-5vHjYKe11AAAAAA%3D%3D&vssid=jobs-detail-viewer,
DxtW-1d8NLxahLlAAAAAAA==,Developer / Python Developer,Oxigent Technologies,Madrid,Madrid,ES,False,A tiempo completo,,,,,"Te interesaría seguir desarrollándote como Python Developer en una empresa multinacional líder en el sector te tecnologías de comunicaciones para el transporte aéreo? Python Developer para dirigir el ecosistema técnico del equipo de IA, con el fin de desarrollar, implementar y mantener de manera eficiente los modelos de aprendizaje automático ¿Gestionar la solución de canalización de aprendizaje automático que crea los modelos para la aplicación. • Diseñar, desarrollar y mantener soluciones Pyth...",https://es.talent.com/view?id=fd6676f36946&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DDxtW-1d8NLxahLlAAAAAAA%3D%3D&vssid=jobs-detail-viewer,
TJt35qXi82qCbW8BAAAAAA==,Senior Python Engineer - Fully Remote,Talan Group,Málaga,Málaga,ES,False,A tiempo completo,,,,,"Talan is an international consulting and technology expertise group that accelerates its clients' transformation through innovation, technology, and data. For over 20 years, Talan has been advising and supporting companies and public institutions in implementing their transformation and innovation projects in France and internationally. It aims to achieve a turnover of 850 million euros in the same year and exceed the one-billion-euro threshold by 2025. With its research and innovation Centre, T...",https://es.jooble.org/rjdp/4012097019133440541?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DTJt35qXi82qCbW8BAAAAAA%3D%3D&vssid=jobs-detail-viewer,
ZHkzABibnVmg7ygPAAAAAA==,Full Stack Developer (Python & Angular),Astek,,,ES,False,A tiempo completo,,,,,"At ASTEK Iberia , we are looking for a Full Stack Developer (Python & Angular) to join a multidisciplinary team working in DevOps mode, collaborating with business users to deliver scalable, efficient front-end solutions that support our energy-sector partner digital transformation strategy. Main responsibilities : • Collaborate with SEM / RESOPS users to analyze existing processes, data flows, and business needs. • Design, develop, and maintain front-end and back-end applications using Python a...",https://es.talent.com/view?id=56815548724d&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DZHkzABibnVmg7ygPAAAAAA%3D%3D&vssid=jobs-detail-viewer,
8lZ7DxwTGbLoCfemAAAAAA==,Senior Full-stack (React+Python) Developer,Intellias,,,ES,False,A tiempo completo,,,,,"Senior FullStack Developer (Python/React) Location: Remote from Spain (Spanish employment contract) Our client is a fast-growing startup that is on a mission to change the deskless work experience. They created a management platform that allows to easily manage all operations, from scheduling to payroll. Product includes various features: scheduling and time tracking, task management, communication management, chat, knowledge base, help desk, HR & people management, recognition & rewards, docume...",https://es.jooble.org/rjdp/4863948868573259630?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D8lZ7DxwTGbLoCfemAAAAAA%3D%3D&vssid=jobs-detail-viewer,
u5d9zygtP441qQARAAAAAA==,Programador / a Python / API Gateways - REMOTO,METRICA,,,ES,False,A tiempo completo,,,,,"Somos Métrica Consulting, una consultora de negocio, integración de sistemas, servicios y soluciones IT, comprometida con la Sociedad de la información y el desarrollo tecnológico, cuyos objetivos son un continuo crecimiento y convertirnos, para nuestros clientes, en un partner de negocio y tecnología cada día más sólido. Actualmente estamos en búsqueda de un / a Programador / a Python con API Gateways para un importante proyecto en el Sector Bancario. ¿Qué buscamos? • Desarrollador Python con e...",https://es.talent.com/view?id=4edc3cd1be6f&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3Du5d9zygtP441qQARAAAAAA%3D%3D&vssid=jobs-detail-viewer,
2IHdO3EJeN6W8H8eAAAAAA==,Senior Fullstack Engineer — Python + React | Remote,Medium,Granada,Granada,ES,False,A tiempo completo,,,,,"A leading software consultancy is seeking a Full Stack Software Developer to join its team in Spain. The ideal candidate will have over 5 years of experience and strong skills in Python and JavaScript. You'll be responsible for developing high-quality applications and collaborating with product partners to enhance project outcomes. Enjoy competitive compensation, flexible hours, and opportunities for professional growth in a dynamic work environment. #J-18808-Ljbffr",https://es.jooble.org/jdp/2820793416485770679?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Jooble,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3D2IHdO3EJeN6W8H8eAAAAAA%3D%3D&vssid=jobs-detail-viewer,
zaHbOYLQDrCfCmtzAAAAAA==,Programador / a Python / API Gateways - REMOTO,METRICA,Marzán,León,ES,False,A tiempo completo,,,,,"Somos Métrica Consulting, una consultora de negocio, integración de sistemas, servicios y soluciones IT, comprometida con la Sociedad de la información y el desarrollo tecnológico, cuyos objetivos son un continuo crecimiento y convertirnos, para nuestros clientes, en un partner de negocio y tecnología cada día más sólido. Actualmente estamos en búsqueda de un / a Programador / a Python con API Gateways para un importante proyecto en el Sector Bancario. ¿Qué buscamos? • Desarrollador Python con e...",https://es.talent.com/view?id=20e8896cd2bf&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Talent.com,,[],,,https://www.google.com/search?q=jobs&gl=es&hl=es&udm=8#vhid=vt%3D20/docid%3DzaHbOYLQDrCfCmtzAAAAAA%3D%3D&vssid=jobs-detail-viewer,
